CustomerID,Gender,Age,City,AnnualIncome_juta,SpendingScore,Recency_hari,Frequency_bulan,MonetaryValue_ribu,PreferredCategory,Cluster_KMeans,Cluster_Agg,Segment
CUST07065,Male,62,Makassar,32.6,11,103,1,203,Fashion,0,0,Champions
CUST07066,Female,44,Semarang,47.0,28,59,8,311,Electronics,4,1,Lost Customers
CUST07067,Female,28,Bandung,94.7,88,4,47,864,Electronics,2,3,At Risk
CUST07068,Female,30,Surabaya,94.8,84,6,43,807,Beauty,2,3,At Risk
CUST07069,Male,47,Jakarta,76.9,61,8,29,515,Electronics,1,4,Loyal Customers
CUST07070,Female,30,Bandung,104.4,84,4,49,890,Home & Living,2,3,At Risk
CUST07071,Male,46,Bandung,43.3,44,56,11,367,Sports,4,1,Lost Customers
CUST07072,Male,29,Jakarta,100.6,93,1,45,863,Electronics,2,3,At Risk
CUST07073,Male,48,Makassar,66.3,65,22,32,452,Electronics,1,4,Loyal Customers
CUST07074,Female,26,Semarang,89.6,88,4,45,1053,Electronics,2,3,At Risk
CUST07075,Male,68,Bandung,19.8,20,97,5,121,Electronics,0,0,Champions
CUST07076,Female,43,Jakarta,64.2,54,19,33,483,Beauty,1,4,Loyal Customers
CUST07077,Female,47,Bandung,71.2,64,11,33,552,Beauty,1,4,Loyal Customers
CUST07078,Male,42,Jakarta,64.1,59,5,31,513,Fashion,1,4,Loyal Customers
CUST07079,Female,21,Semarang,92.8,89,1,45,971,Home & Living,2,3,At Risk
CUST07080,Female,42,Jakarta,50.9,30,63,12,214,Food & Beverage,4,1,Lost Customers
CUST07081,Female,23,Semarang,32.1,44,10,2,452,Home & Living,3,2,New Customers
CUST07082,Female,46,Bandung,54.4,43,64,10,198,Home & Living,4,1,Lost Customers
CUST07083,Female,43,Palembang,63.9,66,9,25,412,Home & Living,1,4,Loyal Customers
CUST07084,Female,61,Bandung,19.9,15,98,1,175,Beauty,0,0,Champions
CUST07085,Female,33,Jakarta,103.4,85,4,47,1015,Home & Living,2,3,At Risk
CUST07086,Male,18,Makassar,33.0,49,2,1,223,Home & Living,3,2,New Customers
CUST07087,Male,44,Medan,64.7,56,16,31,564,Food & Beverage,1,4,Loyal Customers
CUST07088,Male,32,Bandung,90.8,92,3,49,913,Electronics,2,3,At Risk
CUST07089,Male,24,Jakarta,91.7,89,6,48,908,Fashion,2,3,At Risk
CUST07090,Male,49,Surabaya,67.8,53,17,34,467,Electronics,1,4,Loyal Customers
CUST07091,Female,47,Jakarta,50.6,35,58,9,177,Fashion,4,1,Lost Customers
CUST07092,Male,27,Jakarta,28.6,55,5,1,263,Food & Beverage,3,2,New Customers
CUST07093,Male,21,Bandung,37.6,52,9,4,135,Sports,3,2,New Customers
CUST07094,Male,62,Bandung,14.6,11,95,3,10,Electronics,0,0,Champions
CUST07095,Male,48,Bandung,47.4,34,51,14,286,Fashion,4,1,Lost Customers
CUST07096,Male,48,Makassar,47.7,29,54,8,243,Home & Living,4,1,Lost Customers
CUST07097,Female,47,Surabaya,45.4,38,56,10,105,Home & Living,4,1,Lost Customers
CUST07098,Male,64,Medan,24.1,11,96,1,49,Electronics,0,0,Champions
CUST07099,Male,43,Bandung,51.2,38,65,12,321,Electronics,4,1,Lost Customers
CUST07100,Female,43,Makassar,76.0,63,8,26,464,Food & Beverage,1,4,Loyal Customers
CUST07101,Male,25,Surabaya,30.5,48,11,9,107,Beauty,3,2,New Customers
CUST07102,Female,43,Palembang,62.3,52,14,31,407,Beauty,1,4,Loyal Customers
CUST07103,Female,61,Medan,20.3,16,96,4,77,Fashion,0,0,Champions
CUST07104,Male,46,Jakarta,56.7,33,59,10,257,Home & Living,4,1,Lost Customers
CUST07105,Male,41,Jakarta,55.9,48,12,33,526,Fashion,1,4,Loyal Customers
CUST07106,Female,58,Makassar,20.1,4,93,1,40,Food & Beverage,0,0,Champions
CUST07107,Female,24,Surabaya,99.7,87,1,41,950,Food & Beverage,2,3,At Risk
CUST07108,Male,46,Jakarta,76.2,61,14,28,493,Food & Beverage,1,4,Loyal Customers
CUST07109,Male,25,Bandung,94.9,83,5,46,861,Fashion,2,3,At Risk
CUST07110,Female,33,Jakarta,90.7,79,1,43,858,Electronics,2,3,At Risk
CUST07111,Female,50,Surabaya,49.1,35,55,13,199,Sports,4,1,Lost Customers
CUST07112,Male,47,Bandung,45.6,37,52,6,239,Sports,4,1,Lost Customers
CUST07113,Female,45,Palembang,70.1,53,18,29,451,Home & Living,1,4,Loyal Customers
CUST07114,Male,24,Jakarta,94.4,85,4,46,784,Fashion,2,3,At Risk
CUST07115,Male,41,Jakarta,65.4,53,13,35,538,Food & Beverage,1,4,Loyal Customers
CUST07116,Female,42,Semarang,74.4,55,4,29,444,Fashion,1,4,Loyal Customers
CUST07117,Female,25,Medan,91.8,90,2,45,829,Home & Living,2,3,At Risk
CUST07118,Female,24,Surabaya,34.6,56,9,6,140,Fashion,3,2,New Customers
CUST07119,Female,64,Surabaya,13.8,19,88,2,30,Food & Beverage,0,0,Champions
CUST07120,Male,61,Makassar,29.4,11,91,3,97,Electronics,0,0,Champions
CUST07121,Male,25,Surabaya,101.8,94,2,48,1075,Sports,2,3,At Risk
CUST07122,Male,27,Medan,97.0,92,7,48,807,Home & Living,2,3,At Risk
CUST07123,Female,51,Surabaya,43.5,29,59,8,272,Sports,4,1,Lost Customers
CUST07124,Male,43,Bandung,64.7,62,13,31,590,Home & Living,1,4,Loyal Customers
CUST07125,Male,51,Yogyakarta,47.5,35,56,10,140,Food & Beverage,4,1,Lost Customers
CUST07126,Female,43,Bandung,48.8,32,60,10,256,Home & Living,4,1,Lost Customers
CUST07127,Female,22,Makassar,33.0,60,6,3,159,Fashion,3,2,New Customers
CUST07128,Female,45,Medan,64.1,58,17,29,632,Sports,1,4,Loyal Customers
CUST07129,Female,57,Surabaya,19.6,11,94,1,147,Home & Living,0,0,Champions
CUST07130,Female,27,Jakarta,37.4,54,3,2,194,Electronics,3,2,New Customers
CUST07131,Male,46,Medan,68.6,59,8,34,507,Sports,1,4,Loyal Customers
CUST07132,Female,31,Medan,99.4,86,3,46,818,Food & Beverage,2,3,At Risk
CUST07133,Female,48,Palembang,45.1,34,52,8,193,Fashion,4,1,Lost Customers
CUST07134,Male,28,Semarang,92.2,88,2,46,957,Home & Living,2,3,At Risk
CUST07135,Female,22,Makassar,94.6,94,1,46,896,Electronics,2,3,At Risk
CUST07136,Female,28,Jakarta,91.1,92,2,47,764,Sports,2,3,At Risk
CUST07137,Male,27,Semarang,30.6,47,4,3,191,Electronics,3,2,New Customers
CUST07138,Female,44,Surabaya,64.0,55,17,32,569,Fashion,1,4,Loyal Customers
CUST07139,Male,24,Palembang,33.0,47,5,4,226,Beauty,3,2,New Customers
CUST07140,Female,50,Bandung,70.0,54,18,31,333,Food & Beverage,1,4,Loyal Customers
CUST07141,Male,63,Bandung,16.3,6,95,8,225,Beauty,0,0,Champions
CUST07142,Male,25,Bandung,81.8,88,4,47,916,Electronics,2,3,At Risk
CUST07143,Female,48,Surabaya,56.1,34,58,15,150,Beauty,4,1,Lost Customers
CUST07144,Female,46,Surabaya,70.5,62,11,30,577,Electronics,1,4,Loyal Customers
CUST07145,Female,59,Surabaya,21.2,14,94,5,10,Home & Living,0,0,Champions
CUST07146,Female,48,Bandung,52.7,33,60,11,160,Electronics,4,1,Lost Customers
CUST07147,Male,48,Jakarta,69.2,68,14,35,520,Fashion,1,4,Loyal Customers
CUST07148,Male,28,Medan,90.7,86,4,47,953,Food & Beverage,2,3,At Risk
CUST07149,Female,24,Bandung,31.5,50,6,2,252,Beauty,3,2,New Customers
CUST07150,Female,40,Palembang,74.8,59,23,29,589,Home & Living,1,4,Loyal Customers
CUST07151,Female,49,Makassar,51.3,33,52,7,367,Fashion,4,1,Lost Customers
CUST07152,Female,28,Bandung,101.0,89,8,48,861,Fashion,2,3,At Risk
CUST07153,Female,28,Medan,94.2,84,7,43,950,Fashion,2,3,At Risk
CUST07154,Male,20,Medan,33.9,48,2,3,170,Sports,3,2,New Customers
CUST07155,Male,63,Jakarta,23.1,16,93,2,10,Electronics,0,0,Champions
CUST07156,Female,44,Surabaya,83.8,60,17,31,383,Beauty,1,4,Loyal Customers
CUST07157,Female,45,Jakarta,68.7,53,18,34,408,Beauty,1,4,Loyal Customers
CUST07158,Female,29,Jakarta,98.1,93,4,49,865,Electronics,2,3,At Risk
CUST07159,Female,23,Surabaya,25.4,51,9,4,266,Fashion,3,2,New Customers
CUST07160,Female,33,Semarang,88.7,97,4,44,846,Home & Living,2,3,At Risk
CUST07161,Male,43,Semarang,66.8,61,19,33,374,Home & Living,1,4,Loyal Customers
CUST07162,Male,25,Palembang,100.3,84,3,42,750,Electronics,2,3,At Risk
CUST07163,Male,20,Surabaya,29.9,48,14,4,243,Food & Beverage,3,2,New Customers
CUST07164,Male,48,Surabaya,48.7,33,60,12,281,Home & Living,4,1,Lost Customers
CUST07165,Male,42,Jakarta,77.3,62,14,31,655,Electronics,1,4,Loyal Customers
CUST07166,Male,47,Semarang,46.2,33,63,12,191,Fashion,4,1,Lost Customers
CUST07167,Male,28,Jakarta,28.2,46,9,5,287,Beauty,3,2,New Customers
CUST07168,Male,44,Palembang,45.6,30,64,10,261,Beauty,4,1,Lost Customers
CUST07169,Male,47,Surabaya,49.1,36,60,8,178,Home & Living,4,1,Lost Customers
CUST07170,Male,45,Medan,71.4,58,17,31,657,Home & Living,1,4,Loyal Customers
CUST07171,Female,42,Bandung,71.7,60,7,31,474,Beauty,1,4,Loyal Customers
CUST07172,Female,62,Jakarta,21.2,10,96,1,230,Fashion,0,0,Champions
CUST07173,Female,49,Bandung,45.7,38,61,13,202,Electronics,4,1,Lost Customers
CUST07174,Male,44,Surabaya,65.5,64,20,27,398,Beauty,1,4,Loyal Customers
CUST07175,Female,27,Medan,36.4,49,7,3,248,Fashion,3,2,New Customers
CUST07176,Female,63,Bandung,25.6,9,103,4,89,Home & Living,0,0,Champions
CUST07177,Male,18,Jakarta,26.0,55,10,2,230,Food & Beverage,3,2,New Customers
CUST07178,Female,59,Jakarta,27.3,10,93,1,112,Electronics,0,0,Champions
CUST07179,Male,18,Palembang,24.8,49,5,5,112,Fashion,3,2,New Customers
CUST07180,Female,62,Surabaya,15.0,5,97,3,78,Fashion,0,0,Champions
CUST07181,Male,29,Jakarta,91.7,86,4,43,836,Electronics,2,3,At Risk
CUST07182,Female,41,Jakarta,70.2,64,15,31,584,Food & Beverage,1,4,Loyal Customers
CUST07183,Male,28,Jakarta,92.8,88,6,45,912,Food & Beverage,2,3,At Risk
CUST07184,Female,41,Jakarta,62.6,60,9,30,528,Fashion,1,4,Loyal Customers
CUST07185,Female,27,Jakarta,92.7,85,1,40,1008,Fashion,2,3,At Risk
CUST07186,Male,40,Jakarta,70.6,62,14,29,550,Fashion,1,4,Loyal Customers
CUST07187,Male,54,Yogyakarta,50.5,32,56,11,292,Food & Beverage,4,1,Lost Customers
CUST07188,Female,57,Bandung,14.6,13,93,3,160,Sports,0,0,Champions
CUST07189,Male,48,Surabaya,42.7,39,65,12,269,Food & Beverage,4,1,Lost Customers
CUST07190,Male,32,Semarang,90.5,90,6,40,921,Sports,2,3,At Risk
CUST07191,Male,20,Yogyakarta,28.1,48,3,1,110,Sports,3,2,New Customers
CUST07192,Male,69,Jakarta,25.0,6,92,3,10,Food & Beverage,0,0,Champions
CUST07193,Male,66,Surabaya,22.1,3,93,4,10,Food & Beverage,0,0,Champions
CUST07194,Male,40,Makassar,71.0,62,9,29,564,Electronics,1,4,Loyal Customers
CUST07195,Female,24,Medan,35.3,47,6,4,179,Electronics,3,2,New Customers
CUST07196,Male,25,Medan,103.4,80,5,46,953,Sports,2,3,At Risk
CUST07197,Female,47,Bandung,55.1,42,54,9,318,Home & Living,4,1,Lost Customers
CUST07198,Male,62,Jakarta,17.3,18,92,1,86,Home & Living,0,0,Champions
CUST07199,Male,43,Makassar,43.0,27,59,10,385,Food & Beverage,4,1,Lost Customers
CUST07200,Male,26,Jakarta,90.8,85,4,43,868,Home & Living,2,3,At Risk
CUST07201,Male,65,Jakarta,20.4,13,96,4,10,Home & Living,0,0,Champions
CUST07202,Male,26,Surabaya,29.1,49,12,3,121,Electronics,3,2,New Customers
CUST07203,Male,35,Semarang,104.7,84,3,47,959,Home & Living,2,3,At Risk
CUST07204,Male,19,Makassar,90.7,92,1,45,724,Fashion,2,3,At Risk
CUST07205,Male,27,Medan,102.3,89,6,43,991,Home & Living,2,3,At Risk
CUST07206,Female,19,Surabaya,29.8,54,6,5,22,Fashion,3,2,New Customers
CUST07207,Female,46,Semarang,47.6,32,58,11,284,Food & Beverage,4,1,Lost Customers
CUST07208,Female,49,Semarang,46.1,34,61,13,212,Home & Living,4,1,Lost Customers
CUST07209,Male,49,Yogyakarta,49.9,35,62,10,169,Food & Beverage,4,1,Lost Customers
CUST07210,Male,26,Jakarta,88.5,89,1,45,812,Food & Beverage,2,3,At Risk
CUST07211,Female,63,Jakarta,19.8,13,94,5,46,Electronics,0,0,Champions
CUST07212,Female,56,Bandung,28.0,4,96,6,83,Food & Beverage,0,0,Champions
CUST07213,Female,45,Surabaya,73.9,54,15,32,580,Fashion,1,4,Loyal Customers
CUST07214,Male,45,Semarang,72.1,57,19,30,503,Fashion,1,4,Loyal Customers
CUST07215,Male,22,Medan,24.7,53,6,8,176,Beauty,3,2,New Customers
CUST07216,Female,44,Jakarta,46.5,23,60,11,447,Electronics,4,1,Lost Customers
CUST07217,Male,41,Bandung,74.5,55,15,28,378,Fashion,1,4,Loyal Customers
CUST07218,Female,42,Surabaya,72.9,59,13,32,486,Home & Living,1,4,Loyal Customers
CUST07219,Male,43,Surabaya,66.2,66,11,29,426,Beauty,1,4,Loyal Customers
CUST07220,Female,24,Jakarta,36.1,48,7,8,192,Electronics,3,2,New Customers
CUST07221,Male,31,Jakarta,91.7,90,7,47,1011,Electronics,2,3,At Risk
CUST07222,Female,50,Palembang,49.3,32,58,7,229,Home & Living,4,1,Lost Customers
CUST07223,Female,30,Semarang,99.7,86,1,45,949,Home & Living,2,3,At Risk
CUST07224,Male,49,Medan,51.3,43,62,9,188,Food & Beverage,4,1,Lost Customers
CUST07225,Female,59,Medan,20.9,14,95,1,107,Fashion,0,0,Champions
CUST07226,Female,49,Medan,67.6,65,21,30,286,Beauty,1,4,Loyal Customers
CUST07227,Male,42,Surabaya,69.6,65,12,29,490,Fashion,1,4,Loyal Customers
CUST07228,Male,61,Bandung,20.1,14,103,1,68,Food & Beverage,0,0,Champions
CUST07229,Female,46,Yogyakarta,55.6,38,64,11,164,Sports,4,1,Lost Customers
CUST07230,Female,30,Surabaya,103.3,91,2,43,962,Electronics,2,3,At Risk
CUST07231,Female,30,Jakarta,90.4,80,1,44,966,Electronics,2,3,At Risk
CUST07232,Male,24,Jakarta,31.6,48,2,2,259,Electronics,3,2,New Customers
CUST07233,Male,33,Surabaya,86.0,88,4,47,966,Fashion,2,3,At Risk
CUST07234,Male,24,Jakarta,22.0,47,5,4,229,Food & Beverage,3,2,New Customers
CUST07235,Female,42,Medan,68.2,65,13,31,430,Fashion,1,4,Loyal Customers
CUST07236,Male,60,Jakarta,21.7,9,92,2,216,Food & Beverage,0,0,Champions
CUST07237,Male,24,Surabaya,31.2,45,11,4,178,Food & Beverage,3,2,New Customers
CUST07238,Female,24,Jakarta,25.4,50,13,2,262,Food & Beverage,3,2,New Customers
CUST07239,Male,45,Bandung,42.8,31,57,9,193,Sports,4,1,Lost Customers
CUST07240,Male,50,Palembang,73.3,64,19,33,410,Electronics,1,4,Loyal Customers
CUST07241,Female,63,Bandung,23.1,13,100,3,120,Home & Living,0,0,Champions
CUST07242,Female,27,Semarang,93.7,86,4,47,859,Food & Beverage,2,3,At Risk
CUST07243,Male,43,Bandung,78.2,61,11,29,519,Home & Living,1,4,Loyal Customers
CUST07244,Female,24,Surabaya,31.3,50,3,1,134,Food & Beverage,3,2,New Customers
CUST07245,Female,45,Yogyakarta,42.5,33,61,10,197,Home & Living,4,1,Lost Customers
CUST07246,Female,61,Bandung,17.2,12,95,1,213,Food & Beverage,0,0,Champions
CUST07247,Male,65,Semarang,23.5,18,90,1,32,Home & Living,0,0,Champions
CUST07248,Female,28,Jakarta,100.3,92,5,42,917,Home & Living,2,3,At Risk
CUST07249,Female,45,Jakarta,75.1,63,15,28,334,Electronics,1,4,Loyal Customers
CUST07250,Female,28,Bandung,94.7,85,1,46,850,Sports,2,3,At Risk
CUST07251,Female,45,Semarang,54.2,35,57,6,79,Home & Living,4,1,Lost Customers
CUST07252,Male,28,Makassar,94.0,79,8,44,897,Electronics,2,3,At Risk
CUST07253,Female,51,Palembang,46.4,38,60,11,273,Beauty,4,1,Lost Customers
CUST07254,Female,30,Palembang,90.2,89,2,43,877,Electronics,2,3,At Risk
CUST07255,Female,65,Surabaya,21.7,13,95,7,306,Food & Beverage,0,0,Champions
CUST07256,Male,58,Bandung,18.4,8,92,1,91,Fashion,0,0,Champions
CUST07257,Female,37,Jakarta,44.5,29,57,7,139,Food & Beverage,4,1,Lost Customers
CUST07258,Female,48,Bandung,72.0,59,16,31,343,Beauty,1,4,Loyal Customers
CUST07259,Male,42,Jakarta,67.7,63,6,33,478,Beauty,1,4,Loyal Customers
CUST07260,Male,45,Jakarta,72.2,66,8,28,372,Home & Living,1,4,Loyal Customers
CUST07261,Female,62,Bandung,12.6,10,100,1,205,Beauty,0,0,Champions
CUST07262,Female,43,Yogyakarta,66.7,60,15,31,410,Food & Beverage,1,4,Loyal Customers
CUST07263,Male,29,Palembang,93.9,89,1,51,960,Beauty,2,3,At Risk
CUST07264,Female,48,Semarang,49.2,33,51,11,275,Fashion,4,1,Lost Customers
CUST07265,Male,41,Semarang,73.3,62,7,26,490,Electronics,1,4,Loyal Customers
CUST07266,Male,59,Bandung,24.5,15,98,3,242,Beauty,0,0,Champions
CUST07267,Female,58,Bandung,18.4,17,101,2,107,Fashion,0,0,Champions
CUST07268,Female,58,Medan,16.6,11,96,3,180,Food & Beverage,0,0,Champions
CUST07269,Male,46,Jakarta,46.1,38,59,16,126,Food & Beverage,4,1,Lost Customers
CUST07270,Female,47,Jakarta,55.2,38,54,10,313,Electronics,4,1,Lost Customers
CUST07271,Female,28,Jakarta,22.8,49,2,3,173,Fashion,3,2,New Customers
CUST07272,Female,47,Semarang,59.5,32,58,6,322,Fashion,4,1,Lost Customers
CUST07273,Male,44,Bandung,47.6,32,59,10,202,Home & Living,4,1,Lost Customers
CUST07274,Female,47,Medan,42.6,37,65,11,199,Home & Living,4,1,Lost Customers
CUST07275,Male,26,Surabaya,32.9,46,5,7,193,Sports,3,2,New Customers
CUST07276,Female,68,Makassar,19.0,19,98,3,156,Home & Living,0,0,Champions
CUST07277,Female,24,Palembang,40.5,49,1,7,296,Electronics,3,2,New Customers
CUST07278,Female,63,Jakarta,19.5,14,94,1,131,Fashion,0,0,Champions
CUST07279,Male,53,Surabaya,51.4,36,60,12,366,Electronics,4,1,Lost Customers
CUST07280,Female,30,Surabaya,93.6,87,4,43,983,Beauty,2,3,At Risk
CUST07281,Male,32,Palembang,29.8,43,4,7,236,Beauty,3,2,New Customers
CUST07282,Male,41,Bandung,56.0,31,58,11,296,Beauty,4,1,Lost Customers
CUST07283,Female,48,Bandung,74.2,65,13,33,436,Home & Living,1,4,Loyal Customers
CUST07284,Female,58,Surabaya,15.0,14,99,3,177,Fashion,0,0,Champions
CUST07285,Male,59,Yogyakarta,17.0,15,97,7,98,Beauty,0,0,Champions
CUST07286,Female,58,Jakarta,26.1,6,97,3,25,Fashion,0,0,Champions
CUST07287,Female,20,Bandung,30.5,51,13,4,185,Fashion,3,2,New Customers
CUST07288,Female,30,Jakarta,100.4,89,1,48,1015,Electronics,2,3,At Risk
CUST07289,Male,60,Medan,18.7,13,98,1,13,Food & Beverage,0,0,Champions
CUST07290,Female,33,Bandung,94.6,86,1,45,933,Fashion,2,3,At Risk
CUST07291,Female,60,Jakarta,22.8,10,95,1,70,Food & Beverage,0,0,Champions
CUST07292,Female,45,Makassar,41.5,33,56,10,282,Sports,4,1,Lost Customers
CUST07293,Female,28,Jakarta,94.3,92,3,46,931,Electronics,2,3,At Risk
CUST07294,Female,44,Jakarta,66.1,58,9,29,522,Electronics,1,4,Loyal Customers
CUST07295,Male,45,Surabaya,48.1,37,59,10,268,Food & Beverage,4,1,Lost Customers
CUST07296,Male,32,Makassar,100.9,91,10,49,989,Sports,2,3,At Risk
CUST07297,Female,29,Jakarta,82.5,85,1,50,905,Fashion,2,3,At Risk
CUST07298,Female,49,Jakarta,44.9,33,57,10,239,Food & Beverage,4,1,Lost Customers
CUST07299,Female,60,Medan,18.9,11,88,1,191,Electronics,0,0,Champions
CUST07300,Male,46,Makassar,71.4,61,14,31,388,Food & Beverage,1,4,Loyal Customers
CUST07301,Female,57,Medan,21.5,14,89,2,78,Electronics,0,0,Champions
CUST07302,Male,36,Bandung,84.8,84,4,44,927,Electronics,2,3,At Risk
CUST07303,Female,56,Medan,19.5,15,95,1,73,Fashion,0,0,Champions
CUST07304,Male,63,Bandung,29.3,11,98,1,38,Sports,0,0,Champions
CUST07305,Male,29,Surabaya,92.7,90,12,46,892,Home & Living,2,3,At Risk
CUST07306,Male,26,Medan,35.6,51,12,3,223,Fashion,3,2,New Customers
CUST07307,Female,43,Medan,49.8,33,56,10,236,Food & Beverage,4,1,Lost Customers
CUST07308,Female,61,Medan,24.8,10,94,1,110,Electronics,0,0,Champions
CUST07309,Female,24,Medan,37.5,43,2,3,43,Food & Beverage,3,2,New Customers
CUST07310,Female,60,Jakarta,13.5,7,96,2,51,Sports,0,0,Champions
CUST07311,Male,28,Yogyakarta,90.3,88,1,48,933,Sports,2,3,At Risk
CUST07312,Male,41,Palembang,64.5,48,14,28,559,Food & Beverage,1,4,Loyal Customers
CUST07313,Male,43,Bandung,37.4,34,54,9,94,Beauty,4,1,Lost Customers
CUST07314,Female,27,Jakarta,29.2,54,9,4,176,Fashion,3,2,New Customers
CUST07315,Male,28,Surabaya,32.4,42,8,7,79,Beauty,3,2,New Customers
CUST07316,Female,25,Semarang,32.4,47,11,3,21,Fashion,3,2,New Customers
CUST07317,Female,29,Surabaya,91.4,81,1,45,862,Home & Living,2,3,At Risk
CUST07318,Male,47,Medan,64.9,55,10,29,480,Beauty,1,4,Loyal Customers
CUST07319,Male,30,Jakarta,96.0,85,7,45,711,Food & Beverage,2,3,At Risk
CUST07320,Male,42,Palembang,69.3,56,17,30,589,Fashion,1,4,Loyal Customers
CUST07321,Male,44,Makassar,48.8,35,54,11,146,Home & Living,4,1,Lost Customers
CUST07322,Female,45,Makassar,64.9,57,7,28,423,Electronics,1,4,Loyal Customers
CUST07323,Female,62,Semarang,20.1,17,96,2,10,Fashion,0,0,Champions
CUST07324,Female,25,Jakarta,32.5,45,10,8,200,Beauty,3,2,New Customers
CUST07325,Female,67,Jakarta,18.7,1,94,2,167,Home & Living,0,0,Champions
CUST07326,Male,27,Medan,30.5,52,5,1,235,Electronics,3,2,New Customers
CUST07327,Male,21,Semarang,35.7,54,1,1,27,Food & Beverage,3,2,New Customers
CUST07328,Male,29,Semarang,106.0,88,1,49,1000,Electronics,2,3,At Risk
CUST07329,Male,41,Bandung,70.1,61,16,33,387,Electronics,1,4,Loyal Customers
CUST07330,Female,51,Bandung,42.9,35,57,7,114,Fashion,4,1,Lost Customers
CUST07331,Female,43,Jakarta,75.2,55,20,31,374,Home & Living,1,4,Loyal Customers
CUST07332,Female,55,Yogyakarta,21.5,11,93,6,14,Fashion,0,0,Champions
CUST07333,Male,45,Surabaya,52.0,32,58,9,134,Fashion,4,1,Lost Customers
CUST07334,Male,26,Jakarta,97.4,92,10,44,772,Sports,2,3,At Risk
CUST07335,Male,21,Medan,31.1,54,4,3,238,Food & Beverage,3,2,New Customers
CUST07336,Male,64,Jakarta,22.0,14,92,5,11,Electronics,0,0,Champions
CUST07337,Female,49,Palembang,10.0,12,100,6,10,Electronics,0,0,Champions
CUST07338,Male,27,Surabaya,102.8,94,7,47,920,Electronics,2,3,At Risk
CUST07339,Female,42,Surabaya,65.8,63,10,25,417,Food & Beverage,1,4,Loyal Customers
CUST07340,Female,65,Jakarta,16.3,15,94,2,123,Beauty,0,0,Champions
CUST07341,Female,46,Bandung,62.8,57,13,32,535,Beauty,1,4,Loyal Customers
CUST07342,Male,50,Surabaya,48.1,39,57,7,97,Sports,4,1,Lost Customers
CUST07343,Male,20,Surabaya,93.9,84,3,41,905,Electronics,2,3,At Risk
CUST07344,Female,31,Jakarta,29.8,48,3,5,90,Food & Beverage,3,2,New Customers
CUST07345,Male,49,Surabaya,56.9,33,61,9,165,Beauty,4,1,Lost Customers
CUST07346,Male,22,Makassar,27.6,48,10,6,169,Beauty,3,2,New Customers
CUST07347,Male,30,Semarang,92.1,85,9,44,833,Fashion,2,3,At Risk
CUST07348,Male,45,Bandung,65.6,57,14,32,471,Food & Beverage,1,4,Loyal Customers
CUST07349,Male,45,Semarang,68.5,67,11,35,439,Electronics,1,4,Loyal Customers
CUST07350,Male,45,Medan,55.5,39,51,11,246,Fashion,4,1,Lost Customers
CUST07351,Male,39,Jakarta,70.3,58,11,29,355,Sports,1,4,Loyal Customers
CUST07352,Male,53,Yogyakarta,45.4,29,58,9,361,Food & Beverage,4,1,Lost Customers
CUST07353,Female,46,Bandung,64.0,54,10,33,400,Sports,1,4,Loyal Customers
CUST07354,Female,29,Semarang,32.5,52,15,2,278,Electronics,3,2,New Customers
CUST07355,Male,44,Makassar,69.3,64,17,27,469,Sports,1,4,Loyal Customers
CUST07356,Male,35,Makassar,85.7,79,8,46,867,Fashion,2,3,At Risk
CUST07357,Female,65,Yogyakarta,19.3,11,90,1,34,Electronics,0,0,Champions
CUST07358,Male,21,Medan,23.5,49,10,4,152,Electronics,3,2,New Customers
CUST07359,Female,26,Medan,98.6,92,1,48,865,Fashion,2,3,At Risk
CUST07360,Female,45,Jakarta,49.3,27,57,10,251,Food & Beverage,4,1,Lost Customers
CUST07361,Male,45,Surabaya,66.8,68,15,31,427,Electronics,1,4,Loyal Customers
CUST07362,Female,65,Medan,22.4,9,101,1,15,Beauty,0,0,Champions
CUST07363,Male,56,Surabaya,21.2,8,102,2,106,Food & Beverage,0,0,Champions
CUST07364,Female,48,Surabaya,54.9,36,54,14,210,Fashion,4,1,Lost Customers
CUST07365,Female,24,Jakarta,88.4,91,2,44,853,Food & Beverage,2,3,At Risk
CUST07366,Male,60,Semarang,16.1,11,102,2,102,Food & Beverage,0,0,Champions
CUST07367,Male,60,Medan,25.0,8,96,5,20,Electronics,0,0,Champions
CUST07368,Female,29,Semarang,104.1,89,1,46,966,Electronics,2,3,At Risk
CUST07369,Male,25,Bandung,27.8,43,9,1,262,Home & Living,3,2,New Customers
CUST07370,Female,24,Semarang,34.4,50,9,6,166,Food & Beverage,3,2,New Customers
CUST07371,Female,45,Bandung,59.3,59,13,28,431,Electronics,1,4,Loyal Customers
CUST07372,Male,50,Bandung,37.2,39,54,11,230,Home & Living,4,1,Lost Customers
CUST07373,Male,60,Jakarta,16.9,9,94,1,83,Home & Living,0,0,Champions
CUST07374,Female,65,Jakarta,21.0,6,91,4,236,Sports,0,0,Champions
CUST07375,Female,43,Semarang,66.5,69,8,29,420,Food & Beverage,1,4,Loyal Customers
CUST07376,Female,26,Yogyakarta,39.5,44,8,2,102,Fashion,3,2,New Customers
CUST07377,Male,44,Surabaya,71.9,60,14,28,402,Electronics,1,4,Loyal Customers
CUST07378,Male,44,Makassar,61.2,64,16,28,613,Fashion,1,4,Loyal Customers
CUST07379,Female,58,Surabaya,11.4,12,94,4,21,Electronics,0,0,Champions
CUST07380,Female,47,Semarang,47.2,41,58,9,169,Food & Beverage,4,1,Lost Customers
